time	I(Iprim)
9.272200000000341e-06	-30.090030894334355
9.272400000003012e-06	-30.077927686871774
9.272600000102826e-06	-30.065788770829194
9.272800000001413e-06	-30.053614201632165
9.273000000101228e-06	-30.041404034712297
9.273199999999815e-06	-30.029158325507115
9.273400000002485e-06	-30.016877129459967
9.2736000001023e-06	-30.00456050201994
9.273800000000887e-06	-29.99220849864175
9.274000000100702e-06	-29.97982117478565
9.274200000103372e-06	-29.96739858591732
9.274400000001959e-06	-29.95494078750779
9.274600000101774e-06	-29.94244783503332
9.27480000000036e-06	-29.929919783975304
9.27500000000303e-06	-29.917356689820192
9.275200000102846e-06	-29.904758608059367
9.275400000001432e-06	-29.892125594189075
9.275600000101247e-06	-29.879457703710287
9.275799999999834e-06	-29.86675499212864
9.276000000002504e-06	-29.854017514954325
9.27620000010232e-06	-29.841245327701976
9.276400000000906e-06	-29.828438485890604
9.276600000100721e-06	-29.815597045043464
9.276800000103391e-06	-29.802721060687983
9.277000000001978e-06	-29.789810588355653
9.277200000101793e-06	-29.776865683581935
9.27740000000038e-06	-29.76388640190616
9.27760000000305e-06	-29.75087279887144
9.277800000102865e-06	-29.73782493002455
9.278000000001452e-06	-29.724742850915874
9.278200000101267e-06	-29.711626617099245
9.278399999999853e-06	-29.698476284131917
9.278600000002524e-06	-29.68529190757442
9.278800000102339e-06	-29.672073542990486
9.279000000000925e-06	-29.65882124594693
9.27920000010074e-06	-29.64553507201359
9.27940000010341e-06	-29.6322150767632
9.279600000001997e-06	-29.618861315771305
9.279800000101812e-06	-29.605473844616167
9.280000000000399e-06	-29.59205271887867
9.28020000000307e-06	-29.578597994142207
9.280400000102884e-06	-29.565109725992617
9.280600000001471e-06	-29.55158797001805
9.280800000101286e-06	-29.53803278180892
9.280999999999873e-06	-29.524444216957757
9.281200000002543e-06	-29.51082233105913
9.281400000102358e-06	-29.497167179709592
9.281600000000945e-06	-29.48347881850752
9.28180000010076e-06	-29.469757303053058
9.28200000010343e-06	-29.456002688948026
9.282200000002017e-06	-29.4422150317958
9.282400000101831e-06	-29.428394387201237
9.282600000000418e-06	-29.414540810770568
9.282800000003089e-06	-29.400654358111325
9.283000000102903e-06	-29.38673508483221
9.28320000000149e-06	-29.37278304654305
9.283400000101305e-06	-29.358798298854637
9.283599999999892e-06	-29.344780897378698
9.283800000002562e-06	-29.330730897727765
9.284000000102377e-06	-29.316648355515092
9.284200000000964e-06	-29.302533326354563
9.284400000100779e-06	-29.288385865860576
9.284600000103449e-06	-29.274206029647985
9.284800000002036e-06	-29.25999387333197
9.28500000010185e-06	-29.245749452527996
9.285200000000438e-06	-29.23147282285164
9.285400000003108e-06	-29.217164039918572
9.285600000102923e-06	-29.20282315934443
9.28580000000151e-06	-29.188450236744718
9.286000000101324e-06	-29.17404532773472
9.286199999999911e-06	-29.15960848792942
9.286400000002581e-06	-29.14513977294341
9.286600000102396e-06	-29.130639238390767
9.286800000000983e-06	-29.11610693988499
9.287000000100798e-06	-29.101542933038886
9.287199999999385e-06	-29.086947273464503
9.287400000002055e-06	-29.07232001677301
9.28760000010187e-06	-29.057661218574623
9.287800000000457e-06	-29.04297093447852
9.288000000003127e-06	-29.0282492200927
9.288200000102942e-06	-29.013496131023963
9.288400000001529e-06	-28.99871172287776
9.288600000101344e-06	-28.983896051258135
9.28879999999993e-06	-28.969049171767615
9.2890000000026e-06	-28.95417114000712
9.289200000102416e-06	-28.939262011575863
9.289400000001002e-06	-28.924321842071304
9.289600000100817e-06	-28.909350687088992
9.289799999999404e-06	-28.894348602222525
9.290000000002074e-06	-28.879315643063432
9.29020000010189e-06	-28.864251865201087
9.290400000000476e-06	-28.849157324222634
9.290600000003146e-06	-28.834032075712855
9.290800000102961e-06	-28.818876175254143
9.291000000001548e-06	-28.80368967842634
9.291200000101363e-06	-28.788472640806695
9.29139999999995e-06	-28.77322511796977
9.29160000000262e-06	-28.757947165487316
9.291800000102435e-06	-28.742638838928215
9.292000000001022e-06	-28.72730019385839
9.292200000100836e-06	-28.71193128584068
9.292399999999423e-06	-28.69653217043479
9.292600000002094e-06	-28.681102903197186
9.292800000101908e-06	-28.66564353968098
9.293000000000495e-06	-28.650154135435898
9.293200000003166e-06	-28.634634746008132
9.29340000010298e-06	-28.619085426940284
9.293600000001567e-06	-28.603506233771256
9.293800000101382e-06	-28.587897222036176
9.293999999999969e-06	-28.572258447266307
9.29420000000264e-06	-28.556589964988945
9.294400000102454e-06	-28.540891830727336
9.294600000001041e-06	-28.52516410000061
9.294800000100856e-06	-28.50940682832364
9.294999999999443e-06	-28.493620071207
9.295200000002113e-06	-28.477803884156863
9.295400000101928e-06	-28.461958322674903
9.295600000000515e-06	-28.44608344225821
9.295800000003185e-06	-28.430179298399217
9.296000000103e-06	-28.414245946585567
9.296200000001587e-06	-28.398283442300084
9.296400000101401e-06	-28.38229184102065
9.296599999999988e-06	-28.366271198220115
9.296800000002658e-06	-28.350221569366223
9.297000000102473e-06	-28.33414300992151
9.29720000000106e-06	-28.31803557534324
9.297400000100875e-06	-28.301899321083273
9.297599999999462e-06	-28.285734302588025
9.297800000002132e-06	-28.26954057529836
9.298000000101947e-06	-28.253318194649488
9.298200000000534e-06	-28.237067216070905
9.298400000003204e-06	-28.22078769498629
9.298600000103019e-06	-28.204479686813404
9.298800000001606e-06	-28.18814324696404
9.29900000010142e-06	-28.171778430843908
9.299200000000007e-06	-28.155385293852554
9.299400000002678e-06	-28.138963891383252
9.299600000102493e-06	-28.122514278822983
9.29980000000108e-06	-28.10603651155226
9.300000000100894e-06	-28.089530644945118
9.300199999999481e-06	-28.07299673436896
9.300400000002151e-06	-28.056434835184536
9.300600000101966e-06	-28.039845002745825
9.300800000000553e-06	-28.023227292399913
9.301000000003223e-06	-28.006581759486984
9.301200000103038e-06	-27.98990845934017
9.301400000001625e-06	-27.973207447285503
9.30160000010144e-06	-27.9564787786418
9.301800000000027e-06	-27.93972250872059
9.302000000002697e-06	-27.92293869282604
9.302200000102512e-06	-27.906127386254852
9.302400000001099e-06	-27.88928864429619
9.302600000100913e-06	-27.87242252223158
9.3027999999995e-06	-27.855529075334847
9.30300000000217e-06	-27.838608358871998
9.303200000101985e-06	-27.82166042810116
9.303400000000572e-06	-27.804685338272503
9.303600000003243e-06	-27.78768314462813
9.303800000103057e-06	-27.770653902402003
9.304000000001644e-06	-27.753597666819864
9.304200000101459e-06	-27.736514493099143
9.304400000000046e-06	-27.719404436448887
9.304600000002716e-06	-27.70226755206964
9.304800000102531e-06	-27.68510389515341
9.305000000001118e-06	-27.66791352088354
9.305200000100933e-06	-27.65069648443464
9.30539999999952e-06	-27.63345284097252
9.30560000000219e-06	-27.616182645654067
9.305800000102005e-06	-27.598885953627217
9.306000000000592e-06	-27.581562820030808
9.306200000003262e-06	-27.564213299994552
9.306400000103077e-06	-27.546837448638907
9.306600000001664e-06	-27.52943532107502
9.306800000101478e-06	-27.51200697240463
9.307000000000065e-06	-27.494552457720008
9.307200000002736e-06	-27.477071832103842
9.30740000010255e-06	-27.459565150629174
9.307600000001137e-06	-27.44203246835931
9.307800000100952e-06	-27.424473840347733
9.307999999999539e-06	-27.40688932163804
9.308200000002209e-06	-27.389278967263827
9.308400000102024e-06	-27.371642832248646
9.30860000000061e-06	-27.353980971605885
9.308800000003281e-06	-27.336293440338707
9.309000000103096e-06	-27.318580293439958
9.309200000001683e-06	-27.300841585892083
9.309400000101498e-06	-27.28307737266708
9.309600000000084e-06	-27.265287708726344
9.309800000002755e-06	-27.24747264902067
9.31000000010257e-06	-27.22963224849009
9.310200000001156e-06	-27.211766562063875
9.310400000100971e-06	-27.19387564466037
9.310599999999558e-06	-27.175959551186967
9.310800000002228e-06	-27.158018336540007
9.311000000102043e-06	-27.140052055604706
9.31120000000063e-06	-27.122060763255057
9.3114000000033e-06	-27.104044514353777
9.311600000103115e-06	-27.086003363752187
9.311800000001702e-06	-27.067937366290167
9.312000000101517e-06	-27.04984657679605
9.312200000000104e-06	-27.03173105008656
9.312400000002774e-06	-27.01359084096671
9.312600000102589e-06	-26.99542600422975
9.312800000001176e-06	-26.977236594657064
9.31300000010099e-06	-26.959022667018097
9.313199999999577e-06	-26.940784276070275
9.313400000002248e-06	-26.922521476558924
9.313600000102062e-06	-26.904234323217175
9.31380000000065e-06	-26.885922870765928
9.31400000000332e-06	-26.867587173913712
9.314200000103134e-06	-26.849227287356655
9.314400000001721e-06	-26.83084326577839
9.314600000101536e-06	-26.81243516384995
9.314800000000123e-06	-26.794003036229725
9.315000000002793e-06	-26.77554693756336
9.315200000102608e-06	-26.75706692248368
9.315400000001195e-06	-26.738563045610626
9.31560000010101e-06	-26.720035361551144
9.315799999999597e-06	-26.70148392489914
9.316000000002267e-06	-26.682908790235384
9.316200000102082e-06	-26.664310012127423
9.316400000000669e-06	-26.645687645129527
9.316600000003339e-06	-26.62704174378258
9.316800000103154e-06	-26.608372362614038
9.31700000000174e-06	-26.589679556137796
9.317200000101555e-06	-26.57096337885418
9.317400000000142e-06	-26.552223885249816
9.317600000002813e-06	-26.533461129797566
9.317800000102627e-06	-26.51467516695645
9.318000000001214e-06	-26.495866051171586
9.318200000101029e-06	-26.47703383687407
9.318399999999616e-06	-26.458178578480958
9.318600000002286e-06	-26.43930033039512
9.318800000102101e-06	-26.42039914700522
9.319000000000688e-06	-26.401475082685607
9.319200000100503e-06	-26.38252819179626
9.319400000103173e-06	-26.36355852868268
9.31960000000176e-06	-26.344566147675827
9.319800000101575e-06	-26.32555110309206
9.320000000000161e-06	-26.306513449233048
9.320200000002832e-06	-26.28745324038568
9.320400000102647e-06	-26.268370530822
9.320600000001233e-06	-26.24926537479914
9.320800000101048e-06	-26.23013782655923
9.320999999999635e-06	-26.210987940329307
9.321200000002305e-06	-26.191815770321284
9.32140000010212e-06	-26.17262137073183
9.321600000000707e-06	-26.15340479574231
9.321800000100522e-06	-26.134166099518715
9.322000000103192e-06	-26.11490533621158
9.322200000001779e-06	-26.095622559955903
9.322400000101594e-06	-26.076317824871072
9.32260000000018e-06	-26.056991185060802
9.322800000002851e-06	-26.037642694613048
9.323000000102666e-06	-26.01827240759992
9.323200000001253e-06	-25.998880378077615
9.323400000101068e-06	-25.979466660086366
9.323599999999654e-06	-25.960031307650336
9.323800000002325e-06	-25.94057437477755
9.32400000010214e-06	-25.921095915459816
9.324200000000726e-06	-25.90159598367268
9.324400000100541e-06	-25.882074633375296
9.324600000103211e-06	-25.862531918510413
9.324800000001798e-06	-25.84296789300426
9.325000000101613e-06	-25.823382610766473
9.3252000000002e-06	-25.80377612569004
9.32540000000287e-06	-25.784148491651223
9.325600000102685e-06	-25.76449976250947
9.325800000001272e-06	-25.744829992107345
9.326000000101087e-06	-25.72513923427046
9.326199999999674e-06	-25.705427542807406
9.326400000002344e-06	-25.685694971509665
9.326600000102159e-06	-25.665941574151542
9.326800000000746e-06	-25.6461674044901
9.32700000010056e-06	-25.62637251626508
9.32720000010323e-06	-25.606556963198816
9.327400000001818e-06	-25.586720798996186
9.327600000101632e-06	-25.56686407734452
9.32780000000022e-06	-25.546986851913523
9.32800000000289e-06	-25.527089176355226
9.328200000102704e-06	-25.507171104303893
9.328400000001291e-06	-25.48723268937596
9.328600000101106e-06	-25.467273985169943
9.328799999999693e-06	-25.4472950452664
9.329000000002363e-06	-25.427295923227813
9.329200000102178e-06	-25.407276672598552
9.329400000000765e-06	-25.3872373469048
9.32960000010058e-06	-25.367177999654448
9.32980000010325e-06	-25.347098684337077
9.330000000001837e-06	-25.32699945442382
9.330200000101652e-06	-25.306880363367355
9.330400000000239e-06	-25.286741464601793
9.330600000002909e-06	-25.266582811542612
9.330800000102724e-06	-25.246404457586618
9.33100000000131e-06	-25.2262064561118
9.331200000101125e-06	-25.205988860477344
9.331399999999712e-06	-25.185751724023508
9.331600000002382e-06	-25.165495100071567
9.331800000102197e-06	-25.145219041923735
9.332000000000784e-06	-25.12492360286312
9.332200000100599e-06	-25.1046088361536
9.33240000010327e-06	-25.08427479503981
9.332600000001856e-06	-25.063921532747045
9.332800000101671e-06	-25.043549102481176
9.333000000000258e-06	-25.02315755742861
9.333200000002928e-06	-25.002746950756208
9.333400000102743e-06	-24.98231733561118
9.33360000000133e-06	-24.96186876512108
9.333800000101145e-06	-24.941401292393685
9.333999999999731e-06	-24.920914970516943
9.334200000002402e-06	-24.900409852558912
9.334400000102216e-06	-24.879885991567665
9.334600000000803e-06	-24.859343440571244
9.334800000100618e-06	-24.838782252577587
9.335000000103288e-06	-24.81820248057444
9.335200000001875e-06	-24.797604177529315
9.33540000010169e-06	-24.7769873963894
9.335600000000277e-06	-24.756352190081493
9.335800000002947e-06	-24.73569861151195
9.336000000102762e-06	-24.715026713566587
9.336200000001349e-06	-24.69433654911064
9.336400000101164e-06	-24.67362817098868
9.33659999999975e-06	-24.652901632024545
9.336800000002421e-06	-24.632156985021275
9.337000000102236e-06	-24.611394282761044
9.337200000000823e-06	-24.59061357800509
9.337400000100637e-06	-24.569814923493652
9.337600000103308e-06	-24.548998371945892
9.337800000001895e-06	-24.52816397605984
9.33800000010171e-06	-24.5073117885123
9.338200000000296e-06	-24.486441861958816
9.338400000002967e-06	-24.46555424903359
9.338600000102781e-06	-24.444649002349408
9.338800000001368e-06	-24.423726174497567
9.339000000101183e-06	-24.40278581804785
9.33919999999977e-06	-24.381827985548394
9.33940000000244e-06	-24.36085272952567
9.339600000102255e-06	-24.33986010248441
9.339800000000842e-06	-24.318850156907512
9.340000000100657e-06	-24.29782294525601
9.340200000103327e-06	-24.27677851996897
9.340400000001914e-06	-24.25571693346348
9.340600000101729e-06	-24.23463823813451
9.340800000000316e-06	-24.213542486354896
9.341000000002986e-06	-24.19242973047527
9.3412000001028e-06	-24.171300022823964
9.341400000001387e-06	-24.150153415706978
9.341600000101202e-06	-24.128989961407896
9.34179999999979e-06	-24.107809712187823
9.34200000000246e-06	-24.086612720285313
9.342200000102274e-06	-24.06539903791632
9.342400000000861e-06	-24.044168717274125
9.342600000100676e-06	-24.022921810529247
9.342800000103346e-06	-24.00165836982943
9.343000000001933e-06	-23.980378447299508
9.343200000101748e-06	-23.959082095041417
9.343400000000335e-06	-23.937769365134056
9.343600000003005e-06	-23.91644030963328
9.34380000010282e-06	-23.895094980571795
9.344000000001407e-06	-23.87373342995912
9.344200000101222e-06	-23.852355709781506
9.344399999999808e-06	-23.830961872001875
9.344600000002479e-06	-23.809551968559767
9.344800000102294e-06	-23.788126051371272
9.34500000000088e-06	-23.766684172328933
9.345200000100695e-06	-23.745226383301727
9.345400000103365e-06	-23.723752736134998
9.345600000001952e-06	-23.70226328265033
9.345800000101767e-06	-23.68075807464558
9.346000000000354e-06	-23.659237163894737
9.346200000003024e-06	-23.637700602147888
9.346400000102839e-06	-23.61614844113116
9.346600000001426e-06	-23.59458073254665
9.34680000010124e-06	-23.57299752807235
9.346999999999828e-06	-23.5513988793621
9.347200000002498e-06	-23.52978483804552
9.347400000102313e-06	-23.508155455727945
9.3476000000009e-06	-23.48651078399036
9.347800000100714e-06	-23.46485087438933
9.348000000103385e-06	-23.443175778456975
9.348200000001972e-06	-23.42148554770085
9.348400000101786e-06	-23.399780233603927
9.348600000000373e-06	-23.378059887624513
9.348800000003044e-06	-23.35632456119619
9.349000000102858e-06	-23.33457430572775
9.349200000001445e-06	-23.31280917260315
9.34940000010126e-06	-23.291029213181428
9.349599999999847e-06	-23.269234478796648
9.349800000002517e-06	-23.24742502075785
9.350000000102332e-06	-23.225600890348968
9.350200000000919e-06	-23.203762138828782
9.350400000100734e-06	-23.181908817430852
9.350600000103404e-06	-23.16004097736346
9.350800000001991e-06	-23.138158669809545
9.351000000101806e-06	-23.116261945926635
9.351200000000393e-06	-23.09435085684681
9.351400000003063e-06	-23.07242545367661
9.351600000102878e-06	-23.050485787496996
9.351800000001464e-06	-23.02853190936328
9.35200000010128e-06	-23.00656387030506
9.352199999999866e-06	-22.984581721326176
9.352400000002536e-06	-22.96258551340464
9.352600000102351e-06	-22.940575297492558
9.352800000000938e-06	-22.91855112451609
9.353000000100753e-06	-22.8965130453754
9.353200000103423e-06	-22.87446111094456
9.35340000000201e-06	-22.85239537207154
9.353600000101825e-06	-22.83031587957809
9.353800000000412e-06	-22.80822268425973
9.354000000003082e-06	-22.78611583688565
9.354200000102897e-06	-22.763995388198698
9.354400000001484e-06	-22.741861388915265
9.354600000101299e-06	-22.719713889725263
9.354799999999885e-06	-22.697552941292074
9.355000000002556e-06	-22.675378594252436
9.35520000010237e-06	-22.653190899216447
9.355400000000957e-06	-22.63098990676747
9.355600000100772e-06	-22.60877566746209
9.355800000103442e-06	-22.586548231830047
9.35600000000203e-06	-22.56430765037417
9.356200000101844e-06	-22.54205397357034
9.356400000000431e-06	-22.51978725186741
9.356600000003101e-06	-22.497507535687145
9.356800000102916e-06	-22.4752148754242
9.357000000001503e-06	-22.452909321446008
9.357200000101318e-06	-22.430590924092783
9.357399999999905e-06	-22.4082597336774
9.357600000002575e-06	-22.385915800485364
9.35780000010239e-06	-22.363559174774775
9.358000000000977e-06	-22.34118990677624
9.358200000100791e-06	-22.318808046692812
9.358400000103462e-06	-22.296413644699967
9.358600000002049e-06	-22.274006750945514
9.358800000101863e-06	-22.251587415549537
9.35900000000045e-06	-22.22915568860437
9.35920000000312e-06	-22.206711620174502
9.359400000102935e-06	-22.18425526029655
9.359600000001522e-06	-22.161786658979175
9.359800000101337e-06	-22.139305866203056
9.359999999999924e-06	-22.1168129319208
9.360200000002594e-06	-22.094307906056915
9.360400000102409e-06	-22.07179083850773
9.360600000000996e-06	-22.049261779141368
9.36080000010081e-06	-22.02672077779764
9.360999999999398e-06	-22.004167884288048
9.361200000002068e-06	-21.98160314839569
9.361400000101883e-06	-21.959026619875207
9.36160000000047e-06	-21.936438348452743
9.36180000000314e-06	-21.913838383825887
9.362000000102955e-06	-21.891226775663604
9.362200000001542e-06	-21.868603573606176
9.362400000101356e-06	-21.84596882726518
9.362599999999943e-06	-21.823322586223394
9.362800000002613e-06	-21.800664900034764
9.363000000102428e-06	-21.777995818224337
9.363200000001015e-06	-21.755315390288217
9.36340000010083e-06	-21.732623665693502
9.363599999999417e-06	-21.70992069387824
9.363800000002087e-06	-21.687206524251348
9.364000000101902e-06	-21.664481206192583
9.364200000000489e-06	-21.64174478905249
9.364400000003159e-06	-21.618997322152328
9.364600000102974e-06	-21.596238854784023
9.36480000000156e-06	-21.573469436210125
9.365000000101376e-06	-21.550689115663733
9.365199999999962e-06	-21.527897942348456
9.365400000002633e-06	-21.505095965438368
9.365600000102448e-06	-21.482283234077926
9.365800000001034e-06	-21.45945979738193
9.36600000010085e-06	-21.43662570443549
9.366199999999436e-06	-21.41378100429394
9.366400000002106e-06	-21.390925745982795
9.366600000101921e-06	-21.368059978497705
9.366800000000508e-06	-21.345183750804406
9.367000000003178e-06	-21.322297111838648
9.367200000102993e-06	-21.299400110506166
9.36740000000158e-06	-21.2764927956826
9.367600000101395e-06	-21.253575216213452
9.367799999999982e-06	-21.230647420914064
9.368000000002652e-06	-21.20770945856951
9.368200000102467e-06	-21.18476137793458
9.368400000001054e-06	-21.16180322773373
9.368600000100868e-06	-21.138835056661016
9.368799999999455e-06	-21.115856913380036
9.369000000002126e-06	-21.09286884652389
9.36920000010194e-06	-21.06987090469513
9.369400000000527e-06	-21.046863136465706
9.369600000003198e-06	-21.023845590376904
9.369800000103012e-06	-21.0008183149393
9.3700000000016e-06	-20.977781358632726
9.370200000101414e-06	-20.954734769906175
9.370400000000001e-06	-20.931678597177807
9.370600000002671e-06	-20.90861288883485
9.370800000102486e-06	-20.885537693233573
9.371000000001073e-06	-20.862453058699224
9.371200000100888e-06	-20.839359033525987
9.371399999999475e-06	-20.81625566597693
9.371600000002145e-06	-20.79314300428395
9.37180000010196e-06	-20.770021096647724
9.372000000000547e-06	-20.74688999123765
9.372200000003217e-06	-20.72374973619184
9.372400000103032e-06	-20.700600379616983
9.372600000001619e-06	-20.677441969588376
9.372800000101433e-06	-20.65427455414985
9.37300000000002e-06	-20.63109818131371
9.37320000000269e-06	-20.607912899060675
9.373400000102505e-06	-20.584718755339853
9.373600000001092e-06	-20.561515798068687
9.373800000100907e-06	-20.538304075132892
9.373999999999494e-06	-20.515083634386414
9.374200000002164e-06	-20.491854523651384
9.374400000101979e-06	-20.468616790718045
9.374600000000566e-06	-20.445370483344742
9.374800000003236e-06	-20.422115649257854
9.375000000103051e-06	-20.398852336151734
9.375200000001638e-06	-20.37558059168866
9.375400000101453e-06	-20.352300463498807
9.37560000000004e-06	-20.329011999180196
9.37580000000271e-06	-20.305715246298615
9.376000000102525e-06	-20.282410252387614
9.376200000001111e-06	-20.259097064948406
9.376400000100926e-06	-20.235775731449884
9.376599999999513e-06	-20.2124462993285
9.376800000002183e-06	-20.18910881598828
9.377000000101998e-06	-20.16576332880072
9.377200000000585e-06	-20.142409885104794
9.377400000003255e-06	-20.119048532206858
9.37760000010307e-06	-20.09567931738064
9.377800000001657e-06	-20.07230228786716
9.378000000101472e-06	-20.04891749087471
9.378200000000059e-06	-20.025524973578783
9.378400000002729e-06	-20.00212478312205
9.378600000102544e-06	-19.97871696661429
9.37880000000113e-06	-19.955301571132352
9.379000000100945e-06	-19.931878643720115
9.379199999999532e-06	-19.908448231388423
9.379400000002203e-06	-19.88501038111507
9.379600000102017e-06	-19.86156513984471
9.379800000000604e-06	-19.83811255448885
9.380000000003275e-06	-19.814652671925774
9.38020000010309e-06	-19.791185539000534
9.380400000001676e-06	-19.76771120252484
9.380600000101491e-06	-19.74422970927708
9.380800000000078e-06	-19.720741106002247
9.381000000002748e-06	-19.697245439411887
9.381200000102563e-06	-19.673742756184048
9.38140000000115e-06	-19.650233102963266
9.381600000100965e-06	-19.626716526360482
9.381799999999552e-06	-19.60319307295303
9.382000000002222e-06	-19.579662789284548
9.382200000102037e-06	-19.556125721864976
9.382400000000624e-06	-19.532581917170496
9.382600000003294e-06	-19.50903142164348
9.382800000103109e-06	-19.48547428169244
9.383000000001696e-06	-19.461910543692
9.38320000010151e-06	-19.438340253982847
9.383400000000097e-06	-19.41476345887168
9.383600000002768e-06	-19.391180204631166
9.383800000102582e-06	-19.367590537499893
9.38400000000117e-06	-19.34399450368233
9.384200000100984e-06	-19.3203921493488
9.384399999999571e-06	-19.296783520635383
9.384600000002241e-06	-19.27316866364395
9.384800000102056e-06	-19.249547624442037
9.385000000000643e-06	-19.225920449062848
9.385200000003313e-06	-19.202287183505227
9.385400000103128e-06	-19.17864787373356
9.385600000001715e-06	-19.155002565677776
9.38580000010153e-06	-19.131351305233284
9.386000000000116e-06	-19.107694138260932
9.386200000002787e-06	-19.08403111058698
9.386400000102602e-06	-19.060362268003015
9.386600000001188e-06	-19.03668765626596
9.386800000101003e-06	-19.01300732109799
9.38699999999959e-06	-18.98932130818652
9.38720000000226e-06	-18.965629663184128
9.387400000102075e-06	-18.941932431708548
9.387600000000662e-06	-18.9182296593426
9.387800000003332e-06	-18.894521391634157
9.388000000103147e-06	-18.87080767409611
9.388200000001734e-06	-18.84708855220632
9.388400000101549e-06	-18.823364071407568
9.388600000000136e-06	-18.799634277107526
9.388800000002806e-06	-18.775899214678695
9.38900000010262e-06	-18.7521589294584
9.389200000001208e-06	-18.728413466748695
9.389400000101022e-06	-18.70466287181637
9.38959999999961e-06	-18.680907189892892
9.38980000000228e-06	-18.657146466174346
9.390000000102094e-06	-18.633380745821423
9.390200000000681e-06	-18.60961007395935
9.390400000100496e-06	-18.585834495677872
9.390600000103166e-06	-18.562054056031204
9.390800000001753e-06	-18.538268800037983
9.391000000101568e-06	-18.51447877268124
9.391200000000155e-06	-18.49068401890833
9.391400000002825e-06	-18.466884583630943
9.39160000010264e-06	-18.443080511725
9.391800000001227e-06	-18.419271848030668
9.392000000101042e-06	-18.39545863735228
9.392199999999629e-06	-18.37164092445832
9.392400000002299e-06	-18.347818754081374
9.392600000102114e-06	-18.323992170918086
9.3928000000007e-06	-18.30016121962912
9.393000000100515e-06	-18.27632594483912
9.393200000103186e-06	-18.25248639113668
9.393400000001773e-06	-18.22864260307428
9.393600000101587e-06	-18.204794625168276
9.393800000000174e-06	-18.180942501898837
9.394000000002845e-06	-18.15708627770991
9.39420000010266e-06	-18.13322599700921
9.394400000001246e-06	-18.109361704168126
9.394600000101061e-06	-18.08549344352172
9.394799999999648e-06	-18.06162125936869
9.395000000002318e-06	-18.03774519597131
9.395200000102133e-06	-18.01386529755541
9.39540000000072e-06	-17.98998160831031
9.395600000100535e-06	-17.966094172388814
9.395800000103205e-06	-17.942203033907163
9.396000000001792e-06	-17.918308236944974
9.396200000101607e-06	-17.894409825545235
9.396400000000193e-06	-17.870507843714233
9.396600000002864e-06	-17.846602335421544
9.396800000102679e-06	-17.822693344599983
9.397000000001265e-06	-17.798780915145564
9.39720000010108e-06	-17.774865090917466
9.397399999999667e-06	-17.75094591573799
9.397600000002337e-06	-17.727023433392528
9.397800000102152e-06	-17.70309768762952
9.398000000000739e-06	-17.67916872216042
9.398200000100554e-06	-17.655236580659658
9.398400000103224e-06	-17.6313013067646
9.398600000001811e-06	-17.60736294407551
9.398800000101626e-06	-17.58342153615553
9.399000000000213e-06	-17.55947712653061
9.399200000002883e-06	-17.535529758689496
9.399400000102698e-06	-17.51157947608369
9.399600000001285e-06	-17.487626322127404
9.3998000001011e-06	-17.463670340197535
9.399999999999686e-06	-17.43971157363362
9.400200000002357e-06	-17.415750065737804
9.400400000102171e-06	-17.391785859774807
9.400600000000758e-06	-17.367818998971863
9.400800000100573e-06	-17.343849526518724
9.401000000103243e-06	-17.31987748556759
9.40120000000183e-06	-17.2959029192331
9.401400000101645e-06	-17.271925870592266
9.401600000000232e-06	-17.24794638268448
9.401800000002902e-06	-17.223964498511407
9.402000000102717e-06	-17.19998026103704
9.402200000001304e-06	-17.175993713187594
9.402400000101119e-06	-17.152004897851505
9.402599999999706e-06	-17.12801385787938
9.402800000002376e-06	-17.104020636083973
9.40300000010219e-06	-17.080025275240136
9.403200000000778e-06	-17.056027818084797
9.403400000100592e-06	-17.03202830731692
9.403600000103263e-06	-17.00802678559747
9.40380000000185e-06	-16.984023295549378
9.404000000101664e-06	-16.96001787975751
9.404200000000251e-06	-16.936010580768624
9.404400000002922e-06	-16.91200144109134
9.404600000102736e-06	-16.887990503196114
9.404800000001323e-06	-16.8639778095152
9.405000000101138e-06	-16.8399634024426
9.405199999999725e-06	-16.815947324334044
9.405400000002395e-06	-16.791929617506963
9.40560000010221e-06	-16.76791032424044
9.405800000000797e-06	-16.743889486775185
9.406000000100612e-06	-16.7198671473135
9.406200000103282e-06	-16.69584334801924
9.406400000001869e-06	-16.671818131017798
9.406600000101684e-06	-16.647791538396035
9.40680000000027e-06	-16.623763612202296
9.40700000000294e-06	-16.59973439444633
9.407200000102756e-06	-16.575703927099287
9.407400000001342e-06	-16.55167225209367
9.407600000101157e-06	-16.527639411323317
9.407799999999744e-06	-16.503605446643352
9.408000000002414e-06	-16.479570399870155
9.40820000010223e-06	-16.455534312781342
9.408400000000816e-06	-16.43149722711573
9.408600000100631e-06	-16.40745918457328
9.408800000103301e-06	-16.3834202268151
9.409000000001888e-06	-16.359380395463386
9.409200000101703e-06	-16.335339732101406
9.40940000000029e-06	-16.31129827827347
9.40960000000296e-06	-16.28725607548487
9.409800000102775e-06	-16.263213165201883
9.410000000001362e-06	-16.239169588851727
9.410200000101177e-06	-16.21512538782252
9.410399999999763e-06	-16.19108060346326
9.410600000002434e-06	-16.167035277083784
9.410800000102248e-06	-16.14298944995475
9.411000000000835e-06	-16.118943163307595
9.41120000010065e-06	-16.0948964583345
9.41140000010332e-06	-16.070849376188377
9.411600000001907e-06	-16.04680195798282
9.411800000101722e-06	-16.022754244792083
